STATION_CODE,DATETIME,global_radiation,precipitation,relative_humidity,snow_level,temperature,wind_direction,wind_gust,wind_speed,UNIQUE_IDENTIFIER
T0427,2024-01-23T19:15:00+01,,0.0,,,0.7,,,,12613_daily_weather
T0427,2024-01-23T19:30:00+01,,0.0,,,0.5,,,,12614_daily_weather
T0427,2024-01-23T19:45:00+01,,0.0,,,1.0,,,,12615_daily_weather
T0427,2024-01-23T20:00:00+01,,0.0,,,0.5,,,,12616_daily_weather
T0427,2024-01-23T20:15:00+01,,0.0,,,0.6,,,,12617_daily_weather
T0427,2024-01-23T20:30:00+01,,0.0,,,0.8,,,,12618_daily_weather
T0427,2024-01-23T20:45:00+01,,0.0,,,1.0,,,,12619_daily_weather
T0427,2024-01-23T21:00:00+01,,0.0,,,0.5,,,,12620_daily_weather
T0427,2024-01-23T21:15:00+01,,0.0,,,0.6,,,,12621_daily_weather
T0427,2024-01-23T21:30:00+01,,0.0,,,0.5,,,,12622_daily_weather
T0427,2024-01-23T21:45:00+01,,0.0,,,0.7,,,,12623_daily_weather
T0427,2024-01-23T22:00:00+01,,0.0,,,1.0,,,,12624_daily_weather
T0427,2024-01-23T22:15:00+01,,0.0,,,1.3,,,,12625_daily_weather
T0427,2024-01-23T22:30:00+01,,0.0,,,1.2,,,,12626_daily_weather
T0427,2024-01-23T22:45:00+01,,0.0,,,1.3,,,,12627_daily_weather
T0427,2024-01-23T23:00:00+01,,0.0,,,1.1,,,,12628_daily_weather
T0427,2024-01-23T23:15:00+01,,0.0,,,0.9,,,,12629_daily_weather
T0427,2024-01-23T23:30:00+01,,0.0,,,1.1,,,,12630_daily_weather
T0427,2024-01-23T23:45:00+01,,0.0,,,1.3,,,,12631_daily_weather
T0427,2024-01-24T00:00:00+01,,0.0,,,1.3,,,,12632_daily_weather
T0427,2024-01-24T00:15:00+01,,0.0,,,1.4,,,,12633_daily_weather
T0427,2024-01-24T00:30:00+01,,0.0,,,1.4,,,,12634_daily_weather
T0427,2024-01-24T00:45:00+01,,0.0,,,1.2,,,,12635_daily_weather
T0427,2024-01-24T01:00:00+01,,0.0,,,1.1,,,,12636_daily_weather
T0427,2024-01-24T01:15:00+01,,0.0,,,1.0,,,,12637_daily_weather
T0427,2024-01-24T01:30:00+01,,0.0,,,0.9,,,,12638_daily_weather
T0427,2024-01-24T01:45:00+01,,0.0,,,1.0,,,,12639_daily_weather
T0427,2024-01-24T02:00:00+01,,0.0,,,1.0,,,,12640_daily_weather
T0427,2024-01-24T02:15:00+01,,0.0,,,1.1,,,,12641_daily_weather
T0427,2024-01-24T02:30:00+01,,0.0,,,1.0,,,,12642_daily_weather
T0427,2024-01-24T02:45:00+01,,0.0,,,1.1,,,,12643_daily_weather
T0427,2024-01-24T03:00:00+01,,0.0,,,1.3,,,,12644_daily_weather
T0427,2024-01-24T03:15:00+01,,0.0,,,1.0,,,,12645_daily_weather
T0427,2024-01-24T03:30:00+01,,0.0,,,0.8,,,,12646_daily_weather
T0427,2024-01-24T03:45:00+01,,0.0,,,0.5,,,,12647_daily_weather
T0427,2024-01-24T04:00:00+01,,0.0,,,0.1,,,,12648_daily_weather
T0427,2024-01-24T04:15:00+01,,0.0,,,0.3,,,,12649_daily_weather
T0427,2024-01-24T04:30:00+01,,0.0,,,0.1,,,,12650_daily_weather
T0427,2024-01-24T04:45:00+01,,0.0,,,0.2,,,,12651_daily_weather
T0427,2024-01-24T05:00:00+01,,0.0,,,0.1,,,,12652_daily_weather
T0427,2024-01-24T05:15:00+01,,0.0,,,0.5,,,,12653_daily_weather
T0427,2024-01-24T05:30:00+01,,0.0,,,0.4,,,,12654_daily_weather
T0427,2024-01-24T05:45:00+01,,0.0,,,0.7,,,,12655_daily_weather
T0427,2024-01-24T06:00:00+01,,0.0,,,0.5,,,,12656_daily_weather
T0427,2024-01-24T06:15:00+01,,0.0,,,0.4,,,,12657_daily_weather
T0427,2024-01-24T06:30:00+01,,0.0,,,0.4,,,,12658_daily_weather
T0427,2024-01-24T06:45:00+01,,0.0,,,0.5,,,,12659_daily_weather
T0427,2024-01-24T07:00:00+01,,0.0,,,0.3,,,,12660_daily_weather
T0427,2024-01-24T07:15:00+01,,0.0,,,0.5,,,,12661_daily_weather
T0427,2024-01-24T07:30:00+01,,0.0,,,0.4,,,,12662_daily_weather
T0427,2024-01-24T07:45:00+01,,0.0,,,0.4,,,,12663_daily_weather
T0427,2024-01-24T08:00:00+01,,0.0,,,0.4,,,,12664_daily_weather
T0427,2024-01-24T08:15:00+01,,0.0,,,0.3,,,,12665_daily_weather
T0427,2024-01-24T08:30:00+01,,0.0,,,0.7,,,,12666_daily_weather
T0427,2024-01-24T08:45:00+01,,0.0,,,0.7,,,,12667_daily_weather
T0427,2024-01-24T09:00:00+01,,0.0,,,0.8,,,,12668_daily_weather
T0427,2024-01-24T09:15:00+01,,0.0,,,1.0,,,,12669_daily_weather
T0427,2024-01-24T09:30:00+01,,0.0,,,1.0,,,,12670_daily_weather
T0427,2024-01-24T09:45:00+01,,0.0,,,1.7,,,,12671_daily_weather
T0427,2024-01-24T10:00:00+01,,0.0,,,2.2,,,,12672_daily_weather
T0427,2024-01-24T10:15:00+01,,0.0,,,4.0,,,,12673_daily_weather
T0427,2024-01-24T10:30:00+01,,0.0,,,4.6,,,,12674_daily_weather
T0427,2024-01-24T10:45:00+01,,0.0,,,4.7,,,,12675_daily_weather
T0428,2024-01-23T00:00:00+01,,0.0,,,1.8,,,,12676_daily_weather
T0428,2024-01-23T00:15:00+01,,0.0,,,2.0,,,,12677_daily_weather
T0428,2024-01-23T00:30:00+01,,0.0,,,1.8,,,,12678_daily_weather
T0428,2024-01-23T00:45:00+01,,0.0,,,1.6,,,,12679_daily_weather
T0428,2024-01-23T01:00:00+01,,0.0,,,1.6,,,,12680_daily_weather
T0428,2024-01-23T01:15:00+01,,0.0,,,1.9,,,,12681_daily_weather
T0428,2024-01-23T01:30:00+01,,0.0,,,1.3,,,,12682_daily_weather
T0428,2024-01-23T01:45:00+01,,0.0,,,0.3,,,,12683_daily_weather
T0428,2024-01-23T02:00:00+01,,0.0,,,0.1,,,,12684_daily_weather
T0428,2024-01-23T02:15:00+01,,0.0,,,-0.4,,,,12685_daily_weather
T0428,2024-01-23T02:30:00+01,,0.0,,,0.3,,,,12686_daily_weather
T0428,2024-01-23T02:45:00+01,,0.0,,,0.6,,,,12687_daily_weather
T0428,2024-01-23T03:00:00+01,,0.0,,,1.1,,,,12688_daily_weather
T0428,2024-01-23T03:15:00+01,,0.0,,,0.2,,,,12689_daily_weather
T0428,2024-01-23T03:30:00+01,,0.0,,,0.9,,,,12690_daily_weather
T0428,2024-01-23T03:45:00+01,,0.0,,,0.5,,,,12691_daily_weather
T0428,2024-01-23T04:00:00+01,,0.0,,,-0.2,,,,12692_daily_weather
T0428,2024-01-23T04:15:00+01,,0.0,,,-0.7,,,,12693_daily_weather
T0428,2024-01-23T04:30:00+01,,0.0,,,-0.5,,,,12694_daily_weather
T0428,2024-01-23T04:45:00+01,,0.0,,,-1.1,,,,12695_daily_weather
T0428,2024-01-23T05:00:00+01,,0.0,,,-1.2,,,,12696_daily_weather
T0428,2024-01-23T05:15:00+01,,0.0,,,-1.1,,,,12697_daily_weather
T0428,2024-01-23T05:30:00+01,,0.0,,,-0.9,,,,12698_daily_weather
T0428,2024-01-23T05:45:00+01,,0.0,,,-0.8,,,,12699_daily_weather
T0428,2024-01-23T06:00:00+01,,0.0,,,-1.1,,,,12700_daily_weather
T0428,2024-01-23T06:15:00+01,,0.0,,,-1.6,,,,12701_daily_weather
T0428,2024-01-23T06:30:00+01,,0.0,,,-2.1,,,,12702_daily_weather
T0428,2024-01-23T06:45:00+01,,0.0,,,-2.1,,,,12703_daily_weather
T0428,2024-01-23T07:00:00+01,,0.0,,,-2.2,,,,12704_daily_weather
T0428,2024-01-23T07:15:00+01,,0.0,,,-2.1,,,,12705_daily_weather
T0428,2024-01-23T07:30:00+01,,0.0,,,-2.1,,,,12706_daily_weather
T0428,2024-01-23T07:45:00+01,,0.0,,,-1.8,,,,12707_daily_weather
T0428,2024-01-23T08:00:00+01,,0.0,,,-1.7,,,,12708_daily_weather
T0428,2024-01-23T08:15:00+01,,0.0,,,-1.9,,,,12709_daily_weather
T0428,2024-01-23T08:30:00+01,,0.0,,,-1.6,,,,12710_daily_weather
T0428,2024-01-23T08:45:00+01,,0.0,,,-1.9,,,,12711_daily_weather
T0428,2024-01-23T09:00:00+01,,0.0,,,-1.9,,,,12712_daily_weather
T0428,2024-01-23T09:15:00+01,,0.0,,,-1.6,,,,12713_daily_weather
T0428,2024-01-23T09:30:00+01,,0.0,,,-1.7,,,,12714_daily_weather
T0428,2024-01-23T09:45:00+01,,0.0,,,-1.9,,,,12715_daily_weather
T0428,2024-01-23T10:00:00+01,,0.0,,,-1.7,,,,12716_daily_weather
T0428,2024-01-23T10:15:00+01,,0.0,,,-1.3,,,,12717_daily_weather
T0428,2024-01-23T10:30:00+01,,0.0,,,-1.6,,,,12718_daily_weather
T0428,2024-01-23T10:45:00+01,,0.0,,,-1.7,,,,12719_daily_weather
T0428,2024-01-23T11:00:00+01,,0.0,,,-1.7,,,,12720_daily_weather
T0428,2024-01-23T11:15:00+01,,0.0,,,-0.8,,,,12721_daily_weather
T0428,2024-01-23T11:30:00+01,,0.0,,,-0.3,,,,12722_daily_weather
T0428,2024-01-23T11:45:00+01,,0.0,,,0.1,,,,12723_daily_weather
T0428,2024-01-23T12:00:00+01,,0.0,,,1.1,,,,12724_daily_weather
T0428,2024-01-23T12:15:00+01,,0.0,,,2.1,,,,12725_daily_weather
T0428,2024-01-23T12:30:00+01,,0.0,,,3.2,,,,12726_daily_weather
T0428,2024-01-23T12:45:00+01,,0.0,,,3.8,,,,12727_daily_weather
T0428,2024-01-23T13:00:00+01,,0.0,,,4.9,,,,12728_daily_weather
T0428,2024-01-23T13:15:00+01,,0.0,,,5.8,,,,12729_daily_weather
T0428,2024-01-23T13:30:00+01,,0.0,,,6.8,,,,12730_daily_weather
T0428,2024-01-23T13:45:00+01,,0.0,,,7.6,,,,12731_daily_weather
T0428,2024-01-23T14:00:00+01,,0.0,,,9.6,,,,12732_daily_weather
T0428,2024-01-23T14:15:00+01,,0.0,,,10.6,,,,12733_daily_weather
T0428,2024-01-23T14:30:00+01,,0.0,,,10.6,,,,12734_daily_weather
T0428,2024-01-23T14:45:00+01,,0.0,,,10.1,,,,12735_daily_weather
T0428,2024-01-23T15:00:00+01,,0.0,,,9.5,,,,12736_daily_weather
T0428,2024-01-23T15:15:00+01,,0.0,,,8.9,,,,12737_daily_weather
T0428,2024-01-23T15:30:00+01,,0.0,,,8.2,,,,12738_daily_weather
T0428,2024-01-23T15:45:00+01,,0.0,,,7.7,,,,12739_daily_weather
T0428,2024-01-23T16:00:00+01,,0.0,,,6.9,,,,12740_daily_weather
T0428,2024-01-23T16:15:00+01,,0.0,,,5.9,,,,12741_daily_weather
T0428,2024-01-23T16:30:00+01,,0.0,,,5.4,,,,12742_daily_weather
T0428,2024-01-23T16:45:00+01,,0.0,,,4.5,,,,12743_daily_weather
T0428,2024-01-23T17:00:00+01,,0.0,,,3.6,,,,12744_daily_weather
T0428,2024-01-23T17:15:00+01,,0.0,,,3.7,,,,12745_daily_weather
T0428,2024-01-23T17:30:00+01,,0.0,,,2.9,,,,12746_daily_weather
T0428,2024-01-23T17:45:00+01,,0.0,,,2.9,,,,12747_daily_weather
T0428,2024-01-23T18:00:00+01,,0.0,,,2.9,,,,12748_daily_weather
T0428,2024-01-23T18:15:00+01,,0.0,,,2.5,,,,12749_daily_weather
T0428,2024-01-23T18:30:00+01,,0.0,,,2.5,,,,12750_daily_weather
T0428,2024-01-23T18:45:00+01,,0.0,,,2.4,,,,12751_daily_weather
T0428,2024-01-23T19:00:00+01,,0.0,,,3.3,,,,12752_daily_weather
T0428,2024-01-23T19:15:00+01,,0.0,,,3.1,,,,12753_daily_weather
T0428,2024-01-23T19:30:00+01,,0.0,,,2.8,,,,12754_daily_weather
T0428,2024-01-23T19:45:00+01,,0.0,,,2.6,,,,12755_daily_weather
T0428,2024-01-23T20:00:00+01,,0.0,,,2.3,,,,12756_daily_weather
T0428,2024-01-23T20:15:00+01,,0.0,,,2.3,,,,12757_daily_weather
T0428,2024-01-23T20:30:00+01,,0.0,,,1.7,,,,12758_daily_weather
T0428,2024-01-23T20:45:00+01,,0.0,,,1.9,,,,12759_daily_weather
T0428,2024-01-23T21:00:00+01,,0.0,,,3.2,,,,12760_daily_weather
T0428,2024-01-23T21:15:00+01,,0.0,,,3.5,,,,12761_daily_weather
T0428,2024-01-23T21:30:00+01,,0.0,,,2.5,,,,12762_daily_weather
T0428,2024-01-23T21:45:00+01,,0.0,,,2.6,,,,12763_daily_weather
T0428,2024-01-23T22:00:00+01,,0.0,,,2.3,,,,12764_daily_weather
T0428,2024-01-23T22:15:00+01,,0.0,,,2.2,,,,12765_daily_weather
T0428,2024-01-23T22:30:00+01,,0.0,,,1.9,,,,12766_daily_weather
T0428,2024-01-23T22:45:00+01,,0.0,,,2.0,,,,12767_daily_weather
T0428,2024-01-23T23:00:00+01,,0.0,,,2.0,,,,12768_daily_weather
T0428,2024-01-23T23:15:00+01,,0.0,,,1.3,,,,12769_daily_weather
T0428,2024-01-23T23:30:00+01,,0.0,,,1.1,,,,12770_daily_weather
T0428,2024-01-23T23:45:00+01,,0.0,,,0.8,,,,12771_daily_weather
T0428,2024-01-24T00:00:00+01,,0.0,,,1.0,,,,12772_daily_weather
T0428,2024-01-24T00:15:00+01,,0.0,,,0.9,,,,12773_daily_weather
T0428,2024-01-24T00:30:00+01,,0.0,,,0.9,,,,12774_daily_weather
T0428,2024-01-24T00:45:00+01,,0.0,,,0.9,,,,12775_daily_weather
T0428,2024-01-24T01:00:00+01,,0.0,,,0.9,,,,12776_daily_weather
T0428,2024-01-24T01:15:00+01,,0.0,,,1.2,,,,12777_daily_weather
T0428,2024-01-24T01:30:00+01,,0.0,,,1.0,,,,12778_daily_weather
T0428,2024-01-24T01:45:00+01,,0.0,,,0.9,,,,12779_daily_weather
T0428,2024-01-24T02:00:00+01,,0.0,,,0.9,,,,12780_daily_weather
T0428,2024-01-24T02:15:00+01,,0.0,,,0.9,,,,12781_daily_weather
T0428,2024-01-24T02:30:00+01,,0.0,,,0.9,,,,12782_daily_weather
T0428,2024-01-24T02:45:00+01,,0.0,,,1.0,,,,12783_daily_weather
T0428,2024-01-24T03:00:00+01,,0.0,,,0.8,,,,12784_daily_weather
T0428,2024-01-24T03:15:00+01,,0.0,,,0.6,,,,12785_daily_weather
T0428,2024-01-24T03:30:00+01,,0.0,,,0.6,,,,12786_daily_weather
T0428,2024-01-24T03:45:00+01,,0.0,,,0.2,,,,12787_daily_weather
T0428,2024-01-24T04:00:00+01,,0.0,,,-0.1,,,,12788_daily_weather
T0428,2024-01-24T04:15:00+01,,0.0,,,-0.4,,,,12789_daily_weather
T0428,2024-01-24T04:30:00+01,,0.0,,,-0.5,,,,12790_daily_weather
T0428,2024-01-24T04:45:00+01,,0.0,,,-0.5,,,,12791_daily_weather
T0428,2024-01-24T05:00:00+01,,0.0,,,-0.5,,,,12792_daily_weather
T0428,2024-01-24T05:15:00+01,,0.0,,,-0.4,,,,12793_daily_weather
T0428,2024-01-24T05:30:00+01,,0.0,,,-0.3,,,,12794_daily_weather
T0428,2024-01-24T05:45:00+01,,0.0,,,-0.2,,,,12795_daily_weather
T0428,2024-01-24T06:00:00+01,,0.0,,,-0.1,,,,12796_daily_weather
T0428,2024-01-24T06:15:00+01,,0.0,,,-0.3,,,,12797_daily_weather
T0428,2024-01-24T06:30:00+01,,0.0,,,-0.5,,,,12798_daily_weather
T0428,2024-01-24T06:45:00+01,,0.0,,,-0.7,,,,12799_daily_weather
T0428,2024-01-24T07:00:00+01,,0.0,,,-0.9,,,,12800_daily_weather
T0428,2024-01-24T07:15:00+01,,0.0,,,-0.9,,,,12801_daily_weather
T0428,2024-01-24T07:30:00+01,,0.0,,,-0.9,,,,12802_daily_weather
T0428,2024-01-24T07:45:00+01,,0.0,,,-1.2,,,,12803_daily_weather
T0428,2024-01-24T08:00:00+01,,0.0,,,-1.1,,,,12804_daily_weather
T0428,2024-01-24T08:15:00+01,,0.0,,,-1.2,,,,12805_daily_weather
T0428,2024-01-24T08:30:00+01,,0.0,,,-1.0,,,,12806_daily_weather
T0428,2024-01-24T08:45:00+01,,0.0,,,-1.0,,,,12807_daily_weather
T0428,2024-01-24T09:00:00+01,,0.0,,,-0.8,,,,12808_daily_weather
T0428,2024-01-24T09:15:00+01,,0.0,,,-0.6,,,,12809_daily_weather
T0428,2024-01-24T09:30:00+01,,0.0,,,-0.7,,,,12810_daily_weather
T0428,2024-01-24T09:45:00+01,,0.0,,,-0.3,,,,12811_daily_weather
T0428,2024-01-24T10:00:00+01,,0.0,,,-0.2,,,,12812_daily_weather
T0428,2024-01-24T10:15:00+01,,0.0,,,0.1,,,,12813_daily_weather
T0428,2024-01-24T10:30:00+01,,0.0,,,0.3,,,,12814_daily_weather
T0428,2024-01-24T10:45:00+01,,0.0,,,0.6,,,,12815_daily_weather
T0429,2024-01-23T00:00:00+01,,,,29.0,-2.3,,,,12816_daily_weather
T0429,2024-01-23T00:15:00+01,,,,28.0,-3.6,,,,12817_daily_weather
T0429,2024-01-23T00:30:00+01,,,,27.0,-4.0,,,,12818_daily_weather
T0429,2024-01-23T00:45:00+01,,,,28.0,-3.4,,,,12819_daily_weather
T0429,2024-01-23T01:00:00+01,,,,28.0,-2.0,,,,12820_daily_weather
T0429,2024-01-23T01:15:00+01,,,,29.0,-2.5,,,,12821_daily_weather
T0429,2024-01-23T01:30:00+01,,,,28.0,-2.9,,,,12822_daily_weather
T0429,2024-01-23T01:45:00+01,,,,29.0,-2.3,,,,12823_daily_weather
T0429,2024-01-23T02:00:00+01,,,,29.0,1.4,,,,12824_daily_weather
T0429,2024-01-23T02:15:00+01,,,,29.0,0.3,,,,12825_daily_weather
T0429,2024-01-23T02:30:00+01,,,,28.0,-0.1,,,,12826_daily_weather
T0429,2024-01-23T02:45:00+01,,,,28.0,-1.3,,,,12827_daily_weather
T0429,2024-01-23T03:00:00+01,,,,27.0,-0.4,,,,12828_daily_weather
T0429,2024-01-23T03:15:00+01,,,,27.0,-1.8,,,,12829_daily_weather
T0429,2024-01-23T03:30:00+01,,,,28.0,-2.5,,,,12830_daily_weather
T0429,2024-01-23T03:45:00+01,,,,28.0,-2.4,,,,12831_daily_weather
T0429,2024-01-23T04:00:00+01,,,,28.0,-2.7,,,,12832_daily_weather
T0429,2024-01-23T04:15:00+01,,,,28.0,-3.4,,,,12833_daily_weather
T0429,2024-01-23T04:30:00+01,,,,27.0,-3.1,,,,12834_daily_weather
T0429,2024-01-23T04:45:00+01,,,,27.0,-2.2,,,,12835_daily_weather
T0429,2024-01-23T05:00:00+01,,,,28.0,-2.1,,,,12836_daily_weather
T0429,2024-01-23T05:15:00+01,,,,29.0,1.6,,,,12837_daily_weather
T0429,2024-01-23T05:30:00+01,,,,30.0,1.7,,,,12838_daily_weather
T0429,2024-01-23T05:45:00+01,,,,28.0,2.1,,,,12839_daily_weather
T0429,2024-01-23T06:00:00+01,,,,28.0,2.2,,,,12840_daily_weather
T0429,2024-01-23T06:15:00+01,,,,28.0,1.7,,,,12841_daily_weather
T0429,2024-01-23T06:30:00+01,,,,28.0,0.2,,,,12842_daily_weather
T0429,2024-01-23T06:45:00+01,,,,29.0,0.0,,,,12843_daily_weather
T0429,2024-01-23T07:00:00+01,,,,28.0,-3.4,,,,12844_daily_weather
T0429,2024-01-23T07:15:00+01,,,,27.0,-4.0,,,,12845_daily_weather
T0429,2024-01-23T07:30:00+01,,,,28.0,-3.1,,,,12846_daily_weather
T0429,2024-01-23T07:45:00+01,,,,30.0,-1.5,,,,12847_daily_weather
T0429,2024-01-23T08:00:00+01,,,,29.0,-1.7,,,,12848_daily_weather
T0429,2024-01-23T08:15:00+01,,,,27.0,1.7,,,,12849_daily_weather
T0429,2024-01-23T08:30:00+01,,,,28.0,2.2,,,,12850_daily_weather
T0429,2024-01-23T08:45:00+01,,,,28.0,1.7,,,,12851_daily_weather
T0429,2024-01-23T09:00:00+01,,,,28.0,0.5,,,,12852_daily_weather
T0429,2024-01-23T09:15:00+01,,,,29.0,2.3,,,,12853_daily_weather
T0429,2024-01-23T09:30:00+01,,,,29.0,2.1,,,,12854_daily_weather
T0429,2024-01-23T09:45:00+01,,,,29.0,2.4,,,,12855_daily_weather
T0429,2024-01-23T10:00:00+01,,,,28.0,2.7,,,,12856_daily_weather
T0429,2024-01-23T10:15:00+01,,,,29.0,2.9,,,,12857_daily_weather
T0429,2024-01-23T10:30:00+01,,,,28.0,3.0,,,,12858_daily_weather
T0429,2024-01-23T10:45:00+01,,,,28.0,3.4,,,,12859_daily_weather
T0429,2024-01-23T11:00:00+01,,,,29.0,3.3,,,,12860_daily_weather
T0429,2024-01-23T11:15:00+01,,,,29.0,3.3,,,,12861_daily_weather
T0429,2024-01-23T11:30:00+01,,,,29.0,3.2,,,,12862_daily_weather
T0429,2024-01-23T11:45:00+01,,,,28.0,3.1,,,,12863_daily_weather
T0429,2024-01-23T12:00:00+01,,,,29.0,3.1,,,,12864_daily_weather
T0429,2024-01-23T12:15:00+01,,,,28.0,2.8,,,,12865_daily_weather
T0429,2024-01-23T12:30:00+01,,,,28.0,2.8,,,,12866_daily_weather
T0429,2024-01-23T12:45:00+01,,,,28.0,2.9,,,,12867_daily_weather
T0429,2024-01-23T13:00:00+01,,,,27.0,2.9,,,,12868_daily_weather
T0429,2024-01-23T13:15:00+01,,,,28.0,3.0,,,,12869_daily_weather
T0429,2024-01-23T13:30:00+01,,,,28.0,2.8,,,,12870_daily_weather
T0429,2024-01-23T13:45:00+01,,,,28.0,3.0,,,,12871_daily_weather
T0429,2024-01-23T14:00:00+01,,,,28.0,2.9,,,,12872_daily_weather
T0429,2024-01-23T14:15:00+01,,,,28.0,2.9,,,,12873_daily_weather
T0429,2024-01-23T14:30:00+01,,,,28.0,2.9,,,,12874_daily_weather
T0429,2024-01-23T14:45:00+01,,,,28.0,2.8,,,,12875_daily_weather
T0429,2024-01-23T15:00:00+01,,,,28.0,2.8,,,,12876_daily_weather
T0429,2024-01-23T15:15:00+01,,,,28.0,2.9,,,,12877_daily_weather
T0429,2024-01-23T15:30:00+01,,,,28.0,3.1,,,,12878_daily_weather
T0429,2024-01-23T15:45:00+01,,,,28.0,3.2,,,,12879_daily_weather
T0429,2024-01-23T16:00:00+01,,,,28.0,2.7,,,,12880_daily_weather
T0429,2024-01-23T16:15:00+01,,,,27.0,2.4,,,,12881_daily_weather
T0429,2024-01-23T16:30:00+01,,,,28.0,1.5,,,,12882_daily_weather
T0429,2024-01-23T16:45:00+01,,,,28.0,1.0,,,,12883_daily_weather
T0429,2024-01-23T17:00:00+01,,,,29.0,1.7,,,,12884_daily_weather
T0429,2024-01-23T17:15:00+01,,,,29.0,0.0,,,,12885_daily_weather
T0429,2024-01-23T17:30:00+01,,,,29.0,-0.6,,,,12886_daily_weather
T0429,2024-01-23T17:45:00+01,,,,29.0,0.5,,,,12887_daily_weather
T0429,2024-01-23T18:00:00+01,,,,29.0,0.0,,,,12888_daily_weather
T0429,2024-01-23T18:15:00+01,,,,28.0,0.0,,,,12889_daily_weather
T0429,2024-01-23T18:30:00+01,,,,30.0,0.0,,,,12890_daily_weather
T0429,2024-01-23T18:45:00+01,,,,28.0,0.1,,,,12891_daily_weather
T0429,2024-01-23T19:00:00+01,,,,28.0,-0.8,,,,12892_daily_weather
T0429,2024-01-23T19:15:00+01,,,,30.0,-1.4,,,,12893_daily_weather
T0429,2024-01-23T19:30:00+01,,,,29.0,-2.9,,,,12894_daily_weather
T0429,2024-01-23T19:45:00+01,,,,28.0,-3.4,,,,12895_daily_weather
T0429,2024-01-23T20:00:00+01,,,,27.0,-2.7,,,,12896_daily_weather
T0429,2024-01-23T20:15:00+01,,,,27.0,-2.9,,,,12897_daily_weather
T0429,2024-01-23T20:30:00+01,,,,27.0,-3.3,,,,12898_daily_weather
T0429,2024-01-23T20:45:00+01,,,,28.0,-2.7,,,,12899_daily_weather
T0429,2024-01-23T21:00:00+01,,,,28.0,-2.8,,,,12900_daily_weather
T0429,2024-01-23T21:15:00+01,,,,28.0,-2.6,,,,12901_daily_weather
T0429,2024-01-23T21:30:00+01,,,,28.0,-3.8,,,,12902_daily_weather
T0429,2024-01-23T21:45:00+01,,,,29.0,-2.7,,,,12903_daily_weather
T0429,2024-01-23T22:00:00+01,,,,29.0,-2.8,,,,12904_daily_weather
T0429,2024-01-23T22:15:00+01,,,,28.0,-3.3,,,,12905_daily_weather
T0429,2024-01-23T22:30:00+01,,,,29.0,-2.9,,,,12906_daily_weather
T0429,2024-01-23T22:45:00+01,,,,27.0,-3.3,,,,12907_daily_weather
T0429,2024-01-23T23:00:00+01,,,,28.0,-4.1,,,,12908_daily_weather
T0429,2024-01-23T23:15:00+01,,,,28.0,-4.1,,,,12909_daily_weather
T0429,2024-01-23T23:30:00+01,,,,29.0,-2.7,,,,12910_daily_weather
T0429,2024-01-23T23:45:00+01,,,,28.0,-2.7,,,,12911_daily_weather
T0429,2024-01-24T00:00:00+01,,,,30.0,-2.1,,,,12912_daily_weather
T0429,2024-01-24T00:15:00+01,,,,28.0,-3.3,,,,12913_daily_weather
T0429,2024-01-24T00:30:00+01,,,,30.0,-3.1,,,,12914_daily_weather
T0429,2024-01-24T00:45:00+01,,,,29.0,-3.6,,,,12915_daily_weather
T0429,2024-01-24T01:00:00+01,,,,29.0,-3.4,,,,12916_daily_weather
T0429,2024-01-24T01:15:00+01,,,,29.0,-3.1,,,,12917_daily_weather
T0429,2024-01-24T01:30:00+01,,,,28.0,-2.6,,,,12918_daily_weather
T0429,2024-01-24T01:45:00+01,,,,28.0,-2.4,,,,12919_daily_weather
T0429,2024-01-24T02:00:00+01,,,,29.0,-2.0,,,,12920_daily_weather
T0429,2024-01-24T02:15:00+01,,,,30.0,-1.8,,,,12921_daily_weather
T0429,2024-01-24T02:30:00+01,,,,28.0,-2.2,,,,12922_daily_weather
T0429,2024-01-24T02:45:00+01,,,,30.0,-1.9,,,,12923_daily_weather
T0429,2024-01-24T03:00:00+01,,,,29.0,-2.4,,,,12924_daily_weather
T0429,2024-01-24T03:15:00+01,,,,28.0,-2.7,,,,12925_daily_weather
T0429,2024-01-24T03:30:00+01,,,,29.0,-3.0,,,,12926_daily_weather
T0429,2024-01-24T03:45:00+01,,,,28.0,-3.2,,,,12927_daily_weather
T0429,2024-01-24T04:00:00+01,,,,29.0,-2.7,,,,12928_daily_weather
T0429,2024-01-24T04:15:00+01,,,,28.0,-1.8,,,,12929_daily_weather
T0429,2024-01-24T04:30:00+01,,,,28.0,-2.1,,,,12930_daily_weather
T0429,2024-01-24T04:45:00+01,,,,29.0,-1.3,,,,12931_daily_weather
T0429,2024-01-24T05:00:00+01,,,,27.0,-2.2,,,,12932_daily_weather
T0429,2024-01-24T05:15:00+01,,,,30.0,-2.1,,,,12933_daily_weather
T0429,2024-01-24T05:30:00+01,,,,28.0,-1.2,,,,12934_daily_weather
T0429,2024-01-24T05:45:00+01,,,,29.0,-0.7,,,,12935_daily_weather
T0429,2024-01-24T06:00:00+01,,,,28.0,-0.5,,,,12936_daily_weather
T0429,2024-01-24T06:15:00+01,,,,27.0,-0.7,,,,12937_daily_weather
T0429,2024-01-24T06:30:00+01,,,,28.0,-1.0,,,,12938_daily_weather
T0429,2024-01-24T06:45:00+01,,,,26.0,-0.4,,,,12939_daily_weather
T0429,2024-01-24T07:00:00+01,,,,29.0,-1.5,,,,12940_daily_weather
